"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,7,3,10,0.00028,4e-05,1e-04,0,0,4,2,6,0.00016,2.66666666666667e-05,6e-05,3858,11342,15200,0.15432,0.151226666666667,0.152,3,1,2,1,21138,63656,4,2,6,0.00016,2.66666666666667e-05,6e-05,3855,11341,3856,11341,15197,0.15424,0.151213333333333,0.15197,0,0,0,0,0,0,366,1193,1559,0.01464,0.0159066666666667,0.01559,366,1193,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.829997354730623,0.830041442553567,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"2",2,9,6,15,0.00036,8e-05,0.00015,2,3,4,2,6,0.00016,2.66666666666667e-05,6e-05,3857,11343,15200,0.15428,0.15124,0.152,3,2,2,1,21134,63647,4,2,6,0.00016,2.66666666666667e-05,6e-05,3857,11347,3858,11348,15206,0.15432,0.151306666666667,0.15206,0,2,2,0,2.66666666666667e-05,2e-05,728,2161,2889,0.02912,0.0288133333333333,0.02889,728,2163,0,1,0,0.000462320850670365,0,0,0,0,0,1,0,0.000462320850670365,0.833333333333333,0.830014099400775,0.830043183220234,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"3",3,12,7,19,0.00048,9.33333333333333e-05,0.00019,5,4,4,2,6,0.00016,2.66666666666667e-05,6e-05,3855,11345,15200,0.1542,0.151266666666667,0.152,3,2,2,1,21123,63621,4,2,6,0.00016,2.66666666666667e-05,6e-05,3865,11372,3866,11373,15239,0.15464,0.15164,0.15239,0,2,2,0,2.66666666666667e-05,2e-05,1000,2981,3981,0.04,0.0397466666666667,0.03981,1000,2983,0,1,0,0.000335232986925914,0,0,0,0,0,1,0,0.000335232986925914,0.833333333333333,0.830036050294557,0.830065072106929,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"4",4,14,9,23,0.00056,0.00012,0.00023,7,6,4,3,7,0.00016,4e-05,7e-05,3856,11344,15200,0.15424,0.151253333333333,0.152,3,2,2,1,21100,63538,4,3,7,0.00016,4e-05,7e-05,3886,11453,3887,11454,15341,0.15548,0.15272,0.15341,1,2,3,4e-05,2.66666666666667e-05,3e-05,1229,3691,4920,0.04916,0.0492133333333333,0.0492,1230,3693,1,1,0.000813008130081301,0.000270782561603033,0,0,0,0,1,1,0.000813008130081301,0.000270782561603033,0.75,0.745481927710843,0.745525189906575,0.333333333333333,0.334055811433216,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"5",5,18,9,27,0.00072,0.00012,0.00027,11,6,5,3,8,2e-04,4e-05,8e-05,3853,11347,15200,0.15412,0.151293333333333,0.152,4,2,2,1,21026,63308,5,3,8,2e-04,4e-05,8e-05,3956,11683,3958,11684,15642,0.15832,0.155786666666667,0.15642,2,2,4,8e-05,2.66666666666667e-05,4e-05,1422,4241,5663,0.05688,0.0565466666666667,0.05663,1424,4243,1,1,0.000702247191011236,0.000235682300259251,0,0,0,0,1,1,0.000702247191011236,0.000235682300259251,0.8,0.796747689147552,0.796833005221262,0.666666666666667,0.664701721292148,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"6",6,21,11,32,0.00084,0.000146666666666667,0.00032,14,8,5,3,8,2e-04,4e-05,8e-05,3847,11353,15200,0.15388,0.151373333333333,0.152,4,2,2,1,20881,62876,5,3,8,2e-04,4e-05,8e-05,4098,12113,4100,12114,16214,0.164,0.16152,0.16214,2,2,4,8e-05,2.66666666666667e-05,4e-05,1604,4793,6397,0.06416,0.0639066666666667,0.06397,1606,4795,1,1,0.00062266500622665,0.000208550573514077,0,0,0,0,1,1,0.00062266500622665,0.000208550573514077,0.8,0.79692917285785,0.797011475274498,0.666666666666667,0.665345295222199,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"7",7,21,14,35,0.00084,0.000186666666666667,0.00035,15,11,7,3,10,0.00028,4e-05,1e-04,3863,11337,15200,0.15452,0.15116,0.152,2,3,1,1,20643,62193,7,3,10,0.00028,4e-05,1e-04,4335,12793,4337,12795,17132,0.17348,0.1706,0.17132,2,2,4,8e-05,2.66666666666667e-05,4e-05,1779,5303,7082,0.07116,0.0707066666666667,0.07082,1781,5305,1,1,0.000561482313307131,0.000188501413760603,0,0,0,0,1,1,0.000561482313307131,0.000188501413760603,0.857142857142857,0.854731200803885,0.85477549106096,0.666666666666667,0.664529511597209,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"8",8,22,16,38,0.00088,0.000213333333333333,0.00038,17,13,9,6,15,0.00036,8e-05,0.00015,3905,11295,15200,0.1562,0.1506,0.152,2,4,1,1,20274,61244,9,6,15,0.00036,8e-05,0.00015,4702,13740,4704,13743,18447,0.18816,0.18324,0.18447,3,2,5,0.00012,2.66666666666667e-05,5e-05,1927,5827,7754,0.07708,0.0776933333333333,0.07754,1930,5829,1,1,0.000518134715025907,0.000171556013038257,0,0,0,0,1,1,0.000518134715025907,0.000171556013038257,0.777777777777778,0.771811103834679,0.771858321203299,0.777777777777778,0.779532063383102,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"9",9,23,22,45,0.00092,0.000293333333333333,0.00045,18,19,9,8,17,0.00036,0.000106666666666667,0.00017,3929,11271,15200,0.15716,0.15028,0.152,1,4,1,2,19840,60091,9,8,17,0.00036,0.000106666666666667,0.00017,5135,14887,5137,14890,20027,0.20548,0.198533333333333,0.20027,4,3,7,0.00016,4e-05,7e-05,2129,6369,8498,0.08516,0.08492,0.08498,2133,6372,1,1,0.00046882325363338,0.000156936597614564,0,0,0,0,1,1,0.00046882325363338,0.000156936597614564,0.703703703703704,0.69333631818521,0.693393938036915,0.75,0.749293452661328,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
"10",10,25,25,50,0.001,0.000333333333333333,5e-04,21,23,9,7,16,0.00036,9.33333333333333e-05,0.00016,3906,11294,15200,0.15624,0.150586666666667,0.152,1,4,0,2,19383,58759,10,8,18,4e-04,0.000106666666666667,0.00018,5589,16215,5592,16219,21811,0.22368,0.216253333333333,0.21811,4,3,7,0.00016,4e-05,7e-05,2345,6898,9243,0.0938,0.0919733333333333,0.09243,2349,6901,1,1,0.00042571306939123,0.000144906535284741,0,0,0,0,1,1,0.00042571306939123,0.000144906535284741,0.733333333333333,0.724175349898267,0.724255319148936,0.75,0.745034792693534,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",0.00408532176428056,-0.0262417881494692,0.00809260773877962,0.0188045926180722,-0.00455904334828094,-0.0786165072507078,0.00397345141062888,0.0231054380739236,0.08557,0.18479,0.31017,67,80,0.55,0.2,0.1,76,363361905,6.00434
