"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,4,6,10,0.00016,8e-05,1e-04,0,0,4,2,6,0.00016,2.66666666666667e-05,6e-05,3743,11457,15200,0.14972,0.15276,0.152,0,1,0,0,21253,63538,4,2,6,0.00016,2.66666666666667e-05,6e-05,3743,11456,3743,11457,15200,0.14972,0.15276,0.152,0,0,0,0,0,0,396,1163,1559,0.01584,0.0155066666666667,0.01559,396,1163,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.83665008291874,0.836635824022346,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"2",2,6,9,15,0.00024,0.00012,0.00015,2,3,4,2,6,0.00016,2.66666666666667e-05,6e-05,3742,11458,15200,0.14968,0.152773333333333,0.152,0,2,0,0,21250,63530,4,2,6,0.00016,2.66666666666667e-05,6e-05,3744,11461,3744,11463,15207,0.14976,0.15284,0.15207,0,2,2,0,2.66666666666667e-05,2e-05,723,2217,2940,0.02892,0.02956,0.0294,723,2219,0,1,0,0.000450653447498873,0,0,0,0,0,1,0,0.000450653447498873,0.833333333333333,0.83669196545407,0.836663467411221,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"3",3,6,12,18,0.00024,0.00016,0.00018,2,6,4,2,6,0.00016,2.66666666666667e-05,6e-05,3745,11455,15200,0.1498,0.152733333333333,0.152,0,2,0,0,21240,63500,4,2,6,0.00016,2.66666666666667e-05,6e-05,3754,11488,3754,11490,15244,0.15016,0.1532,0.15244,0,2,2,0,2.66666666666667e-05,2e-05,990,3013,4003,0.0396,0.0401733333333333,0.04003,990,3015,0,1,0,0.00033167495854063,0,0,0,0,0,1,0,0.00033167495854063,0.833333333333333,0.836640557006092,0.836612116991643,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"4",4,8,15,23,0.00032,2e-04,0.00023,4,9,4,2,6,0.00016,2.66666666666667e-05,6e-05,3740,11460,15200,0.1496,0.1528,0.152,0,2,0,0,21217,63416,4,2,6,0.00016,2.66666666666667e-05,6e-05,3775,11569,3775,11571,15346,0.151,0.15428,0.15346,1,2,3,4e-05,2.66666666666667e-05,3e-05,1220,3694,4914,0.0488,0.0492533333333333,0.04914,1221,3696,0,1,0,0.000270562770562771,0,0,0,0,0,1,0,0.000270562770562771,0.833333333333333,0.836876674444732,0.836848474371164,0.333333333333333,0.339469409853817,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"5",5,9,16,25,0.00036,0.000213333333333333,0.00025,5,10,4,3,7,0.00016,4e-05,7e-05,3739,11461,15200,0.14956,0.152813333333333,0.152,0,2,0,0,21137,63191,4,3,7,0.00016,4e-05,7e-05,3854,11793,3854,11795,15649,0.15416,0.157266666666667,0.15649,1,3,4,4e-05,4e-05,4e-05,1407,4280,5687,0.05628,0.0570666666666667,0.05687,1408,4283,0,2,0,0.000466962409526033,0,0,0,0,0,2,0,0.000466962409526033,0.75,0.754938533276812,0.754896972780463,0,0.0137850467289721,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"6",6,10,19,29,4e-04,0.000253333333333333,0.00029,6,13,4,3,7,0.00016,4e-05,7e-05,3723,11477,15200,0.14892,0.153026666666667,0.152,0,2,0,0,21020,62765,4,3,7,0.00016,4e-05,7e-05,3970,12216,3970,12218,16188,0.1588,0.162906666666667,0.16188,1,3,4,4e-05,4e-05,4e-05,1586,4826,6412,0.06344,0.0643466666666667,0.06412,1587,4829,0,2,0,0.000414164423276041,0,0,0,0,0,2,0,0.000414164423276041,0.75,0.756302177115731,0.756262278978389,0,0.0140903439701616,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"7",7,13,21,34,0.00052,0.00028,0.00034,9,16,4,4,8,0.00016,5.33333333333333e-05,8e-05,3703,11497,15200,0.14812,0.153293333333333,0.152,1,3,0,0,20804,62062,4,4,8,0.00016,5.33333333333333e-05,8e-05,4183,12916,4184,12919,17103,0.16736,0.172253333333333,0.17103,1,4,5,4e-05,5.33333333333333e-05,5e-05,1736,5309,7045,0.06944,0.0707866666666667,0.07045,1737,5313,0,3,0,0.000564652738565782,0,0,0,0,0,3,0,0.000564652738565782,0.666666666666667,0.676135923833114,0.676138123257975,-0.333333333333333,-0.307967602184969,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"8",8,13,25,38,0.00052,0.000333333333333333,0.00038,9,20,4,5,9,0.00016,6.66666666666667e-05,9e-05,3699,11501,15200,0.14796,0.153346666666667,0.152,2,3,0,0,20462,61060,4,5,9,0.00016,6.66666666666667e-05,9e-05,4525,13914,4527,13917,18444,0.18108,0.18556,0.18444,2,4,6,8e-05,5.33333333333333e-05,6e-05,1902,5808,7710,0.07608,0.07744,0.0771,1904,5812,1,3,0.000525210084033613,0.000516173434273916,0,0,0,0,1,3,0.000525210084033613,0.000516173434273916,0.583333333333333,0.59339297262341,0.593484979157683,0.333333333333333,0.34504132231405,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"9",9,12,28,40,0.00048,0.000373333333333333,4e-04,9,23,6,5,11,0.00024,6.66666666666667e-05,0.00011,3701,11499,15200,0.14804,0.15332,0.152,1,4,1,0,20065,59762,7,5,12,0.00028,6.66666666666667e-05,0.00012,4922,15209,4923,15213,20136,0.19692,0.20284,0.20136,3,4,7,0.00012,5.33333333333333e-05,7e-05,2059,6332,8391,0.08236,0.0844266666666667,0.08391,2062,6336,0,3,0,0.000473484848484848,0,0,0,0,0,3,0,0.000473484848484848,0.761904761904762,0.768853705946981,0.768839878643285,0.555555555555556,0.56643503895557,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
"10",10,15,28,43,6e-04,0.000373333333333333,0.00043,12,25,8,6,14,0.00032,8e-05,0.00014,3672,11528,15200,0.14688,0.153706666666667,0.152,1,4,1,0,19620,58384,9,7,16,0.00036,9.33333333333333e-05,0.00016,5364,16585,5364,16589,21953,0.21456,0.221186666666667,0.21953,3,4,7,0.00012,5.33333333333333e-05,7e-05,2241,6884,9125,0.08964,0.0917866666666667,0.09125,2244,6888,0,3,0,0.000435540069686411,0,0,0,0,0,3,0,0.000435540069686411,0.740740740740741,0.748508047501356,0.748447392221887,0.555555555555556,0.565950029052876,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",0.0088283490372798,-0.0425848636682655,0.00730421694583183,0.0125120106649044,0.00638554216867471,-0.0735375844842785,0.00327528905842156,0.0173807200248856,0.11123,0.18332,0.31337,72,81,0.55,0.2,0.1,5,9604551,6.00478
