"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,6,4,10,0.00024,5.33333333333333e-05,1e-04,0,0,4,3,7,0.00016,4e-05,7e-05,3757,11443,15200,0.15028,0.152573333333333,0.152,0,2,0,2,21237,63555,4,3,7,0.00016,4e-05,7e-05,3757,11441,3757,11441,15198,0.15028,0.152546666666667,0.15198,0,0,0,0,0,0,364,1210,1574,0.01456,0.0161333333333333,0.01574,364,1210,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.7537147102526,0.7537147102526,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"2",2,8,8,16,0.00032,0.000106666666666667,0.00016,2,4,4,3,7,0.00016,4e-05,7e-05,3757,11443,15200,0.15028,0.152573333333333,0.152,0,2,0,2,21234,63545,4,3,7,0.00016,4e-05,7e-05,3758,11447,3758,11447,15205,0.15032,0.152626666666667,0.15205,0,0,0,0,0,0,676,2190,2866,0.02704,0.0292,0.02866,676,2190,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.753778282519437,0.753778282519437,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"3",3,9,13,22,0.00036,0.000173333333333333,0.00022,3,9,4,3,7,0.00016,4e-05,7e-05,3760,11440,15200,0.1504,0.152533333333333,0.152,0,3,0,2,21221,63512,4,3,7,0.00016,4e-05,7e-05,3770,11475,3770,11476,15246,0.1508,0.153013333333333,0.15246,1,0,1,4e-05,0,1e-05,946,3013,3959,0.03784,0.0401733333333333,0.03959,947,3013,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.753616242593238,0.75359477124183,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"4",4,10,16,26,4e-04,0.000213333333333333,0.00026,4,12,4,3,7,0.00016,4e-05,7e-05,3758,11442,15200,0.15032,0.15256,0.152,0,4,0,2,21196,63431,4,3,7,0.00016,4e-05,7e-05,3794,11553,3794,11555,15349,0.15176,0.154066666666667,0.15349,2,0,2,8e-05,0,2e-05,1197,3718,4915,0.04788,0.0495733333333333,0.04915,1199,3718,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.753742968411943,0.753700337574656,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"5",5,10,18,28,4e-04,0.00024,0.00028,5,14,4,4,8,0.00016,5.33333333333333e-05,8e-05,3767,11433,15200,0.15068,0.15244,0.152,1,3,0,3,21117,63235,4,4,8,0.00016,5.33333333333333e-05,8e-05,3872,11747,3873,11748,15621,0.15492,0.15664,0.15621,2,0,2,8e-05,0,2e-05,1396,4325,5721,0.05584,0.0576666666666667,0.05721,1398,4325,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.670326864147089,0.670383927811356,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"6",6,11,25,36,0.00044,0.000333333333333333,0.00036,6,21,4,5,9,0.00016,6.66666666666667e-05,9e-05,3767,11433,15200,0.15068,0.15244,0.152,1,3,0,3,20969,62804,4,5,9,0.00016,6.66666666666667e-05,9e-05,4019,12171,4020,12171,16191,0.1608,0.16228,0.16191,2,1,3,8e-05,1.33333333333333e-05,3e-05,1575,4864,6439,0.063,0.0648533333333333,0.06439,1577,4865,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.587133349765837,0.587236052912661,0.833333333333333,0.838096217105263,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"7",7,14,26,40,0.00056,0.000346666666666667,4e-04,9,22,4,9,13,0.00016,0.00012,0.00013,3727,11473,15200,0.14908,0.152973333333333,0.152,1,4,0,4,20748,62072,4,9,13,0.00016,0.00012,0.00013,4237,12902,4238,12902,17140,0.16952,0.172026666666667,0.1714,3,2,5,0.00012,2.66666666666667e-05,5e-05,1744,5363,7107,0.06976,0.0715066666666667,0.07107,1747,5365,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.26092853821113,0.261102929778329,0.777777777777778,0.783205917086208,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"8",8,16,28,44,0.00064,0.000373333333333333,0.00044,12,24,5,9,14,2e-04,0.00012,0.00014,3706,11494,15200,0.14824,0.153253333333333,0.152,3,5,0,4,20420,61108,6,9,15,0.00024,0.00012,0.00015,4562,13864,4565,13865,18430,0.1826,0.184866666666667,0.1843,3,3,6,0.00012,4e-05,6e-05,1910,5849,7759,0.0764,0.0779866666666667,0.07759,1913,5852,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.506130544536603,0.506419503750721,0.666666666666667,0.673448452726962,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"9",9,18,33,51,0.00072,0.00044,0.00051,14,31,6,11,17,0.00024,0.000146666666666667,0.00017,3758,11442,15200,0.15032,0.15256,0.152,3,8,0,3,20001,59980,7,13,20,0.00028,0.000173333333333333,2e-04,4979,14985,4982,14990,19972,0.19928,0.199866666666667,0.19972,5,3,8,2e-04,4e-05,8e-05,2074,6383,8457,0.08296,0.0851066666666667,0.08457,2079,6386,0,0,0,0,0,0,0,0,0,0,0,0,0.380952380952381,0.382769465357858,0.38293531626865,0.8,0.805044649851167,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
"10",10,23,37,60,0.00092,0.000493333333333333,6e-04,19,35,6,12,18,0.00024,0.00016,0.00018,3796,11404,15200,0.15184,0.152053333333333,0.152,4,7,0,3,19504,58578,7,14,21,0.00028,0.000186666666666667,0.00021,5471,16383,5476,16387,21863,0.21904,0.218493333333333,0.21863,6,3,9,0.00024,4e-05,9e-05,2255,6968,9223,0.0902,0.0929066666666667,0.09223,2261,6971,1,0,0.000442282176028306,0,0,0,0,0,1,0,0.000442282176028306,0,0.333333333333333,0.331665344480381,0.33211255569798,0.833333333333333,0.838188863375431,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",-0.0108910891089109,-0.0438578442452388,-0.0012244224422443,0.0067129270938372,-0.00280685061845853,-0.0732691491387698,-0.00223695951214953,0.0177334422879591,0.09284,0.18474,0.31076,69,81,0.55,0.2,0.1,45,249586021,6.00516
