"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,5,5,10,2e-04,6.66666666666667e-05,1e-04,0,0,5,2,7,2e-04,2.66666666666667e-05,7e-05,3750,11450,15200,0.15,0.152666666666667,0.152,0,0,0,0,21245,63545,5,2,7,2e-04,2.66666666666667e-05,7e-05,3750,11450,3750,11450,15200,0.15,0.152666666666667,0.152,0,0,0,0,0,0,395,1218,1613,0.0158,0.01624,0.01613,395,1218,0,0,0,0,0,0,0,0,0,0,0,0,0.866666666666667,0.868995633187773,0.868995633187773,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"2",2,7,10,17,0.00028,0.000133333333333333,0.00017,2,5,5,2,7,2e-04,2.66666666666667e-05,7e-05,3751,11449,15200,0.15004,0.152653333333333,0.152,1,1,0,0,21243,63537,5,2,7,2e-04,2.66666666666667e-05,7e-05,3750,11453,3751,11454,15205,0.15004,0.15272,0.15205,0,1,1,0,1.33333333333333e-05,1e-05,738,2187,2925,0.02952,0.02916,0.02925,738,2188,0,0,0,0,0,0,0,0,0,0,0,0,0.866666666666667,0.869006460625109,0.869029948485113,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"3",3,11,12,23,0.00044,0.00016,0.00023,6,7,5,2,7,2e-04,2.66666666666667e-05,7e-05,3756,11444,15200,0.15024,0.152586666666667,0.152,2,2,0,0,21232,63517,5,2,7,2e-04,2.66666666666667e-05,7e-05,3757,11471,3759,11473,15232,0.15036,0.152973333333333,0.15232,0,1,1,0,1.33333333333333e-05,1e-05,1031,3047,4078,0.04124,0.0406266666666667,0.04078,1031,3048,0,0,0,0,0,0,0,0,0,0,0,0,0.866666666666667,0.868944478340452,0.868991369540581,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"4",4,14,12,26,0.00056,0.00016,0.00026,9,7,5,2,7,2e-04,2.66666666666667e-05,7e-05,3756,11444,15200,0.15024,0.152586666666667,0.152,4,2,0,0,21205,63423,5,2,7,2e-04,2.66666666666667e-05,7e-05,3781,11565,3785,11567,15352,0.1514,0.154226666666667,0.15352,0,1,1,0,1.33333333333333e-05,1e-05,1250,3789,5039,0.05,0.05052,0.05039,1250,3790,0,0,0,0,0,0,0,0,0,0,0,0,0.866666666666667,0.869110400276649,0.869226113272806,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"5",5,15,15,30,6e-04,2e-04,3e-04,10,10,5,2,7,2e-04,2.66666666666667e-05,7e-05,3747,11453,15200,0.14988,0.152706666666667,0.152,5,2,0,0,21136,63179,5,2,7,2e-04,2.66666666666667e-05,7e-05,3849,11806,3854,11808,15662,0.15416,0.15744,0.15662,0,2,2,0,2.66666666666667e-05,2e-05,1443,4381,5824,0.05772,0.0584133333333333,0.05824,1443,4383,0,1,0,0.000228154232261008,0,0,0,0,0,1,0,0.000228154232261008,0.866666666666667,0.869444444444444,0.86959173301711,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"6",6,17,16,33,0.00068,0.000213333333333333,0.00033,12,12,5,2,7,2e-04,2.66666666666667e-05,7e-05,3751,11449,15200,0.15004,0.152653333333333,0.152,6,3,0,1,21000,62744,5,2,7,2e-04,2.66666666666667e-05,7e-05,3983,12239,3989,12241,16230,0.15956,0.163213333333333,0.1623,1,3,4,4e-05,4e-05,4e-05,1601,4906,6507,0.06404,0.0654133333333333,0.06507,1602,4909,1,1,0.000624219725343321,0.000203707476064372,0,0,0,0,1,1,0.000624219725343321,0.000203707476064372,0.866666666666667,0.869651172289846,0.869825966173707,0,0.0209947003668977,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"7",7,18,22,40,0.00072,0.000293333333333333,4e-04,13,18,6,4,10,0.00024,5.33333333333333e-05,1e-04,3748,11452,15200,0.14992,0.152693333333333,0.152,4,3,0,1,20776,62059,6,4,10,0.00024,5.33333333333333e-05,1e-04,4206,12918,4212,12920,17132,0.16848,0.172266666666667,0.17132,1,3,4,4e-05,4e-05,4e-05,1759,5436,7195,0.07036,0.07248,0.07195,1760,5439,1,1,0.000568181818181818,0.00018385732671447,0,0,0,0,1,1,0.000568181818181818,0.00018385732671447,0.777777777777778,0.78266253869969,0.782938535376993,0,0.0292494481236203,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"8",8,17,24,41,0.00068,0.00032,0.00041,14,21,4,6,10,0.00016,8e-05,1e-04,3797,11403,15200,0.15188,0.15204,0.152,3,3,0,1,20402,61070,6,7,13,0.00024,9.33333333333333e-05,0.00013,4579,13904,4586,13907,18493,0.18344,0.185426666666667,0.18493,1,5,6,4e-05,6.66666666666667e-05,6e-05,1932,5909,7841,0.07728,0.0787866666666667,0.07841,1933,5914,1,1,0.000517330574236937,0.000169090294217112,0,0,0,0,1,1,0.000517330574236937,0.000169090294217112,0.611111111111111,0.615277677908008,0.615782029152282,-0.666666666666667,-0.634794381452022,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"9",9,19,25,44,0.00076,0.000333333333333333,0.00044,16,22,4,9,13,0.00016,0.00012,0.00013,3830,11370,15200,0.1532,0.1516,0.152,3,3,0,1,19950,59861,6,10,16,0.00024,0.000133333333333333,0.00016,5029,15112,5036,15115,20151,0.20144,0.201533333333333,0.20151,1,5,6,4e-05,6.66666666666667e-05,6e-05,2096,6400,8496,0.08384,0.0853333333333333,0.08496,2097,6405,1,1,0.000476871721506915,0.000156128024980484,0,0,0,0,1,1,0.000476871721506915,0.000156128024980484,0.444444444444444,0.444701731172125,0.44536350802894,-0.666666666666667,-0.6375,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
"10",10,21,27,48,0.00084,0.00036,0.00048,19,26,6,8,14,0.00024,0.000106666666666667,0.00014,3894,11306,15200,0.15576,0.150746666666667,0.152,3,1,1,0,19465,58552,9,10,19,0.00036,0.000133333333333333,0.00019,5511,16417,5517,16420,21937,0.22068,0.218933333333333,0.21937,2,5,7,8e-05,6.66666666666667e-05,7e-05,2296,6932,9228,0.09184,0.0924266666666667,0.09228,2298,6937,2,1,0.000870322019147084,0.000144154533660084,0,0,0,0,2,1,0.000870322019147084,0.000144154533660084,0.62962962962963,0.626674786845311,0.62701264948935,0.166666666666667,0.171956145412579,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",0.00248584015103837,-0.022811314484519,0.0209501442085627,0.0299782357633632,-0.00482306584829884,-0.0799142088578808,0.00544161973607982,0.0271467347251706,0.07446,0.19043,0.31009,65,81,0.55,0.2,0.1,81,27956358,6.00522
