"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,6,4,10,0.00024,5.33333333333333e-05,1e-04,0,0,1,2,3,4e-05,2.66666666666667e-05,3e-05,3810,11390,15200,0.1524,0.151866666666667,0.152,0,1,0,0,21184,63607,1,2,3,4e-05,2.66666666666667e-05,3e-05,3810,11389,3810,11390,15200,0.1524,0.151866666666667,0.152,1,0,1,4e-05,0,1e-05,391,1175,1566,0.01564,0.0156666666666667,0.01566,392,1175,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.33099209833187,0.330933356747739,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"2",2,7,4,11,0.00028,5.33333333333333e-05,0.00011,1,0,1,2,3,4e-05,2.66666666666667e-05,3e-05,3808,11392,15200,0.15232,0.151893333333333,0.152,0,1,0,0,21181,63600,1,2,3,4e-05,2.66666666666667e-05,3e-05,3812,11396,3812,11397,15209,0.15248,0.15196,0.15209,1,0,1,4e-05,0,1e-05,717,2188,2905,0.02868,0.0291733333333333,0.02905,718,2188,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.33105203123629,0.330993330993331,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"3",3,8,8,16,0.00032,0.000106666666666667,0.00016,2,4,1,2,3,4e-05,2.66666666666667e-05,3e-05,3808,11392,15200,0.15232,0.151893333333333,0.152,0,2,0,0,21166,63568,1,2,3,4e-05,2.66666666666667e-05,3e-05,3826,11424,3826,11426,15252,0.15304,0.152346666666667,0.15252,1,0,1,4e-05,0,1e-05,975,2979,3954,0.039,0.03972,0.03954,976,2979,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.330299317346403,0.330182072829132,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"4",4,9,8,17,0.00036,0.000106666666666667,0.00017,3,4,1,2,3,4e-05,2.66666666666667e-05,3e-05,3804,11396,15200,0.15216,0.151946666666667,0.152,0,2,0,0,21136,63474,1,2,3,4e-05,2.66666666666667e-05,3e-05,3855,11518,3855,11520,15375,0.1542,0.1536,0.15375,1,1,2,4e-05,1.33333333333333e-05,2e-05,1192,3663,4855,0.04768,0.04884,0.04855,1193,3664,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.330729166666667,0.330612953637784,0.666666666666667,0.674583674583675,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"5",5,9,8,17,0.00036,0.000106666666666667,0.00017,3,4,1,2,3,4e-05,2.66666666666667e-05,3e-05,3801,11399,15200,0.15204,0.151986666666667,0.152,0,2,0,0,21057,63270,1,2,3,4e-05,2.66666666666667e-05,3e-05,3934,11722,3934,11724,15658,0.15736,0.15632,0.15658,1,1,2,4e-05,1.33333333333333e-05,2e-05,1379,4287,5666,0.05516,0.05716,0.05666,1380,4288,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.328897987035142,0.328783484047091,0.666666666666667,0.678329834383018,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"6",6,10,8,18,4e-04,0.000106666666666667,0.00018,4,4,3,2,5,0.00012,2.66666666666667e-05,5e-05,3798,11402,15200,0.15192,0.152026666666667,0.152,0,2,0,0,20922,62840,3,2,5,0.00012,2.66666666666667e-05,5e-05,4068,12152,4068,12154,16222,0.16272,0.162053333333333,0.16222,1,1,2,4e-05,1.33333333333333e-05,2e-05,1584,4814,6398,0.06336,0.0641866666666667,0.06398,1585,4815,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.776863584005266,0.776826859776168,0.666666666666667,0.670959700872455,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"7",7,11,8,19,0.00044,0.000106666666666667,0.00019,5,4,3,2,5,0.00012,2.66666666666667e-05,5e-05,3795,11405,15200,0.1518,0.152066666666667,0.152,0,2,0,0,20678,62114,3,2,5,0.00012,2.66666666666667e-05,5e-05,4311,12878,4311,12880,17191,0.17244,0.171733333333333,0.17191,1,1,2,4e-05,1.33333333333333e-05,2e-05,1747,5273,7020,0.06988,0.0703066666666667,0.0702,1748,5274,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.776863354037267,0.776828700108713,0.666666666666667,0.668689550540489,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"8",8,13,9,22,0.00052,0.00012,0.00022,7,6,3,5,8,0.00012,6.66666666666667e-05,8e-05,3766,11434,15200,0.15064,0.152453333333333,0.152,0,4,0,1,20360,61148,3,5,8,0.00012,6.66666666666667e-05,8e-05,4627,13842,4627,13845,18472,0.18508,0.1846,0.18472,1,3,4,4e-05,4e-05,4e-05,1916,5782,7698,0.07664,0.0770933333333333,0.07698,1917,5785,0,1,0,0.00017286084701815,0,0,0,0,0,1,0,0.00017286084701815,0.444444444444444,0.442999879619598,0.44287916004431,0,0.00588031822898638,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"9",9,13,8,21,0.00052,0.000106666666666667,0.00021,9,6,2,4,6,8e-05,5.33333333333333e-05,6e-05,3769,11431,15200,0.15076,0.152413333333333,0.152,0,4,0,1,19959,59943,3,5,8,0.00012,6.66666666666667e-05,8e-05,5026,15047,5026,15050,20076,0.20104,0.200666666666667,0.20076,1,4,5,4e-05,5.33333333333333e-05,5e-05,2075,6323,8398,0.083,0.0843066666666667,0.08398,2076,6327,0,2,0,0.000316105579263474,0,0,0,0,0,2,0,0.000316105579263474,0.444444444444444,0.443410852713178,0.443299882590107,-0.333333333333333,-0.312668037324055,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
"10",10,14,9,23,0.00056,0.00012,0.00023,11,8,1,3,4,4e-05,4e-05,4e-05,3794,11406,15200,0.15176,0.15208,0.152,0,3,0,1,19499,58632,3,5,8,0.00012,6.66666666666667e-05,8e-05,5484,16356,5484,16359,21843,0.21936,0.21812,0.21843,1,4,5,4e-05,5.33333333333333e-05,5e-05,2287,6826,9113,0.09148,0.0910133333333333,0.09113,2288,6830,0,2,0,0.000292825768667643,0,0,0,0,0,2,0,0.000292825768667643,0.444444444444444,0.44128614218473,0.441183663487405,-0.333333333333333,-0.340169938470554,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",-0.0202758215962441,-0.0543697055579773,-0.00277900011692322,0.0104683605029947,-0.0159392789373813,-0.0840577249274901,-0.00132207026529474,0.0210739813864885,0.1024,0.18154,0.30977,83,93,0.55,0.2,0.1,41,975019078,6.0049
