"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,5,5,10,2e-04,6.66666666666667e-05,1e-04,0,0,4,3,7,0.00016,4e-05,7e-05,3771,11429,15200,0.15084,0.152386666666667,0.152,0,1,0,1,21224,63567,4,3,7,0.00016,4e-05,7e-05,3771,11428,3771,11428,15199,0.15084,0.152373333333333,0.15199,1,0,1,4e-05,0,1e-05,378,1163,1541,0.01512,0.0155066666666667,0.01541,379,1163,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.752515750787539,0.752515750787539,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"2",2,5,7,12,2e-04,9.33333333333333e-05,0.00012,0,2,4,3,7,0.00016,4e-05,7e-05,3772,11428,15200,0.15088,0.152373333333333,0.152,0,1,0,1,21221,63560,4,3,7,0.00016,4e-05,7e-05,3774,11433,3774,11433,15207,0.15096,0.15244,0.15207,2,0,2,8e-05,0,2e-05,704,2180,2884,0.02816,0.0290666666666667,0.02884,706,2180,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.752427184466019,0.752427184466019,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"3",3,5,7,12,2e-04,9.33333333333333e-05,0.00012,0,2,4,3,7,0.00016,4e-05,7e-05,3765,11435,15200,0.1506,0.152466666666667,0.152,0,1,0,1,21212,63523,4,3,7,0.00016,4e-05,7e-05,3783,11470,3783,11470,15253,0.15132,0.152933333333333,0.15253,2,0,2,8e-05,0,2e-05,962,3000,3962,0.03848,0.04,0.03962,964,3000,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.752637314734089,0.752637314734089,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"4",4,6,9,15,0.00024,0.00012,0.00015,1,4,4,3,7,0.00016,4e-05,7e-05,3775,11425,15200,0.151,0.152333333333333,0.152,0,2,0,1,21185,63447,4,3,7,0.00016,4e-05,7e-05,3809,11544,3809,11545,15354,0.15236,0.153933333333333,0.15354,3,0,3,0.00012,0,3e-05,1197,3732,4929,0.04788,0.04976,0.04929,1200,3732,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.752555218709398,0.752533783783784,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"5",5,7,9,16,0.00028,0.00012,0.00016,2,4,4,3,7,0.00016,4e-05,7e-05,3758,11442,15200,0.15032,0.15256,0.152,0,2,0,1,21127,63222,4,3,7,0.00016,4e-05,7e-05,3866,11769,3866,11770,15636,0.15464,0.156933333333333,0.15636,3,0,3,0.00012,0,3e-05,1389,4345,5734,0.05556,0.0579333333333333,0.05734,1392,4345,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.753653355989805,0.75363242416518,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"6",6,6,10,16,0.00024,0.000133333333333333,0.00016,3,6,3,2,5,0.00012,2.66666666666667e-05,5e-05,3741,11459,15200,0.14964,0.152786666666667,0.152,0,2,0,1,20989,62786,4,3,7,0.00016,4e-05,7e-05,4003,12203,4003,12204,16207,0.16012,0.16272,0.16207,3,0,3,0.00012,0,3e-05,1579,4849,6428,0.06316,0.0646533333333333,0.06428,1582,4849,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75399459193707,0.753974432516594,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"7",7,6,11,17,0.00024,0.000146666666666667,0.00017,3,7,3,2,5,0.00012,2.66666666666667e-05,5e-05,3749,11451,15200,0.14996,0.15268,0.152,0,3,0,1,20758,62088,4,3,7,0.00016,4e-05,7e-05,4234,12900,4234,12902,17136,0.16936,0.172026666666667,0.17136,4,0,4,0.00016,0,4e-05,1757,5364,7121,0.07028,0.07152,0.07121,1761,5364,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.753875368159975,0.753837209302326,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"8",8,7,16,23,0.00028,0.000213333333333333,0.00023,4,12,3,2,5,0.00012,2.66666666666667e-05,5e-05,3717,11483,15200,0.14868,0.153106666666667,0.152,1,3,0,1,20428,61041,4,3,7,0.00016,4e-05,7e-05,4563,13942,4564,13944,18508,0.18256,0.18592,0.18508,4,1,5,0.00016,1.33333333333333e-05,5e-05,1915,5852,7767,0.0766,0.0780266666666667,0.07767,1919,5853,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.754518072289157,0.754536651843351,0.916666666666667,0.91819036226931,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"9",9,7,19,26,0.00028,0.000253333333333333,0.00026,5,15,2,5,7,8e-05,6.66666666666667e-05,7e-05,3750,11450,15200,0.15,0.152666666666667,0.152,1,3,0,2,20021,59848,4,6,10,0.00016,8e-05,1e-04,4969,15132,4970,15133,20103,0.1988,0.201773333333333,0.20103,4,1,5,0.00016,1.33333333333333e-05,5e-05,2080,6406,8486,0.0832,0.0854133333333333,0.08486,2084,6407,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.507368003700522,0.507434575733545,0.916666666666667,0.918826100530752,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
"10",10,7,20,27,0.00028,0.000266666666666667,0.00027,5,16,2,6,8,8e-05,8e-05,8e-05,3713,11487,15200,0.14852,0.15316,0.152,1,1,0,1,19597,58446,4,7,11,0.00016,9.33333333333333e-05,0.00011,5393,16533,5394,16534,21928,0.21576,0.220453333333333,0.21928,4,1,5,0.00016,1.33333333333333e-05,5e-05,2278,6954,9232,0.09112,0.09272,0.09232,2282,6955,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.429085520745131,0.429156837839473,0.916666666666667,0.918104687949382,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",0.00479499056441934,-0.0348918991041296,0.00869736592333337,0.0134015100081206,0.00712663259511648,-0.0693881256504181,0.0103098624087811,0.0249266568083726,0.08958,0.18087,0.31247,75,87,0.55,0.2,0.1,4,561197796,6.00468
