"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,5,5,10,2e-04,6.66666666666667e-05,1e-04,0,0,4,5,9,0.00016,6.66666666666667e-05,9e-05,3731,11469,15200,0.14924,0.15292,0.152,1,1,1,1,21265,63527,4,5,9,0.00016,6.66666666666667e-05,9e-05,3730,11468,3730,11468,15198,0.1492,0.152906666666667,0.15198,1,1,2,4e-05,1.33333333333333e-05,2e-05,384,1156,1540,0.01536,0.0154133333333333,0.0154,385,1157,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.593433903034531,0.593433903034531,0.666666666666667,0.667820069204152,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"2",2,7,7,14,0.00028,9.33333333333333e-05,0.00014,2,2,4,5,9,0.00016,6.66666666666667e-05,9e-05,3733,11467,15200,0.14932,0.152893333333333,0.152,1,1,1,1,21260,63517,4,5,9,0.00016,6.66666666666667e-05,9e-05,3733,11476,3733,11476,15209,0.14932,0.153013333333333,0.15209,2,2,4,8e-05,2.66666666666667e-05,4e-05,713,2099,2812,0.02852,0.0279866666666667,0.02812,715,2101,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.59339055420007,0.59339055420007,0.666666666666667,0.66031443544545,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"3",3,10,9,19,4e-04,0.00012,0.00019,5,4,4,5,9,0.00016,6.66666666666667e-05,9e-05,3739,11461,15200,0.14956,0.152813333333333,0.152,2,2,1,1,21245,63489,4,5,9,0.00016,6.66666666666667e-05,9e-05,3745,11502,3746,11503,15249,0.14984,0.153373333333333,0.15249,2,2,4,8e-05,2.66666666666667e-05,4e-05,966,2908,3874,0.03864,0.0387733333333333,0.03874,968,2910,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.592932278536034,0.593005564249696,0.666666666666667,0.667812929848693,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"4",4,14,10,24,0.00056,0.000133333333333333,0.00024,9,5,4,5,9,0.00016,6.66666666666667e-05,9e-05,3741,11459,15200,0.14964,0.152786666666667,0.152,3,2,1,1,21212,63402,4,5,9,0.00016,6.66666666666667e-05,9e-05,3774,11588,3776,11589,15365,0.15104,0.15452,0.15365,2,3,5,8e-05,4e-05,5e-05,1194,3629,4823,0.04776,0.0483866666666667,0.04823,1196,3632,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.592717231857796,0.592897825336555,0.5,0.506475613116561,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"5",5,15,12,27,6e-04,0.00016,0.00027,10,7,4,5,9,0.00016,6.66666666666667e-05,9e-05,3725,11475,15200,0.149,0.153,0.152,3,2,1,1,21138,63181,4,5,9,0.00016,6.66666666666667e-05,9e-05,3847,11807,3849,11808,15657,0.15396,0.15744,0.15657,2,3,5,8e-05,4e-05,5e-05,1384,4243,5627,0.05536,0.0565733333333333,0.05627,1386,4246,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.592543191056911,0.592720420089777,0.5,0.510723544661796,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"6",6,19,13,32,0.00076,0.000173333333333333,0.00032,14,8,5,5,10,2e-04,6.66666666666667e-05,1e-04,3738,11462,15200,0.14952,0.152826666666667,0.152,3,2,1,1,20999,62769,5,5,10,2e-04,6.66666666666667e-05,1e-04,3982,12218,3984,12219,16203,0.15936,0.16292,0.16203,2,4,6,8e-05,5.33333333333333e-05,6e-05,1542,4769,6311,0.06168,0.0635866666666667,0.06311,1544,4773,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.673950405106801,0.67408741201506,0.333333333333333,0.353323547913609,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"7",7,21,15,36,0.00084,2e-04,0.00036,16,10,5,6,11,2e-04,8e-05,0.00011,3722,11478,15200,0.14888,0.15304,0.152,3,2,1,1,20772,62018,5,6,11,2e-04,8e-05,0.00011,4207,12967,4209,12968,17177,0.16836,0.172906666666667,0.17177,3,4,7,0.00012,5.33333333333333e-05,7e-05,1697,5238,6935,0.06788,0.06984,0.06935,1700,5242,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.610518198642813,0.610673247474358,0.555555555555556,0.568028509609266,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"8",8,24,17,41,0.00096,0.000226666666666667,0.00041,19,12,9,7,16,0.00036,9.33333333333333e-05,0.00016,3764,11436,15200,0.15056,0.15248,0.152,3,5,2,2,20414,61025,9,7,16,0.00036,9.33333333333333e-05,0.00016,4562,13958,4563,13961,18524,0.18252,0.186146666666667,0.18524,3,4,7,0.00012,5.33333333333333e-05,7e-05,1865,5758,7623,0.0746,0.0767733333333333,0.07623,1868,5762,0,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,0.745791848721438,0.745792934358631,0.555555555555556,0.568137084635869,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"9",9,25,17,42,0.001,0.000226666666666667,0.00042,21,13,10,6,16,4e-04,8e-05,0.00016,3733,11467,15200,0.14932,0.152893333333333,0.152,2,4,1,1,20023,59850,10,7,17,4e-04,9.33333333333333e-05,0.00017,4951,15132,4952,15135,20087,0.19808,0.2018,0.20087,4,5,9,0.00016,6.66666666666667e-05,9e-05,2043,6252,8295,0.08172,0.08336,0.08295,2047,6257,0,0,0,0,0,0,0,0,0,0,0,0,0.766666666666667,0.770967955071027,0.770968807824478,0.583333333333333,0.591530710172745,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
"10",10,26,21,47,0.00104,0.00028,0.00047,23,17,9,6,15,0.00036,8e-05,0.00015,3782,11418,15200,0.15128,0.15224,0.152,4,6,1,1,19532,58521,10,7,17,4e-04,9.33333333333333e-05,0.00017,5440,16457,5443,16462,21905,0.21772,0.219493333333333,0.21905,4,5,9,0.00016,6.66666666666667e-05,9e-05,2209,6825,9034,0.08836,0.091,0.09034,2213,6830,0,0,0,0,0,0,0,0,0,0,0,0,0.766666666666667,0.768551816304216,0.76860910250957,0.583333333333333,0.595421245421245,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",-0.00462184873949578,-0.0293803059685412,-0.0101271277741867,-0.0051132956467882,0.000222646310432673,-0.0735528442321589,0.00387416530848639,0.0237156585623527,0.06276,0.18427,0.31026,65,82,0.55,0.2,0.1,24,272048473,6.00466
