"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,4,6,10,0.00016,8e-05,1e-04,0,0,1,5,6,4e-05,6.66666666666667e-05,6e-05,3843,11357,15200,0.15372,0.151426666666667,0.152,2,0,1,0,21155,63637,1,5,6,4e-05,6.66666666666667e-05,6e-05,3841,11357,3842,11357,15199,0.15368,0.151426666666667,0.15199,0,1,1,0,1.33333333333333e-05,1e-05,416,1109,1525,0.01664,0.0147866666666667,0.01525,416,1110,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,-0.691467817205248,-0.691027560095095,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",0,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"2",2,5,7,12,2e-04,9.33333333333333e-05,0.00012,1,1,1,5,6,4e-05,6.66666666666667e-05,6e-05,3844,11356,15200,0.15376,0.151413333333333,0.152,2,0,1,0,21151,63631,1,5,6,4e-05,6.66666666666667e-05,6e-05,3844,11362,3845,11362,15207,0.1538,0.151493333333333,0.15207,0,3,3,0,4e-05,3e-05,757,2164,2921,0.03028,0.0288533333333333,0.02921,757,2167,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,-0.692043654286217,-0.691603590917092,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"3",3,6,8,14,0.00024,0.000106666666666667,0.00014,2,2,1,5,6,4e-05,6.66666666666667e-05,6e-05,3842,11358,15200,0.15368,0.15144,0.152,3,0,1,0,21141,63599,1,5,6,4e-05,6.66666666666667e-05,6e-05,3853,11393,3855,11393,15248,0.1542,0.151906666666667,0.15248,0,3,3,0,4e-05,3e-05,1035,2960,3995,0.0414,0.0394666666666667,0.03995,1035,2963,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,-0.691828315632406,-0.690950583691741,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",2,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"4",4,8,9,17,0.00032,0.00012,0.00017,4,3,1,5,6,4e-05,6.66666666666667e-05,6e-05,3836,11364,15200,0.15344,0.15152,0.152,3,0,1,0,21105,63500,1,5,6,4e-05,6.66666666666667e-05,6e-05,3887,11491,3889,11491,15380,0.15556,0.153213333333333,0.1538,0,3,3,0,4e-05,3e-05,1271,3711,4982,0.05084,0.04948,0.04982,1271,3714,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,-0.692193890871116,-0.691323644591419,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",3,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"5",5,9,12,21,0.00036,0.00016,0.00021,5,6,1,5,6,4e-05,6.66666666666667e-05,6e-05,3826,11374,15200,0.15304,0.151653333333333,0.152,4,0,1,0,21031,63283,1,5,6,4e-05,6.66666666666667e-05,6e-05,3960,11705,3963,11705,15668,0.15852,0.156066666666667,0.15668,0,3,3,0,4e-05,3e-05,1452,4305,5757,0.05808,0.0574,0.05757,1452,4308,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,-0.692866296454507,-0.69158479282358,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",4,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"6",6,9,15,24,0.00036,2e-04,0.00024,6,9,4,7,11,0.00016,9.33333333333333e-05,0.00011,3802,11398,15200,0.15208,0.151973333333333,0.152,4,1,3,0,20891,62836,4,7,11,0.00016,9.33333333333333e-05,0.00011,4099,12149,4101,12150,16251,0.16404,0.162,0.16251,1,3,4,4e-05,4e-05,4e-05,1645,4837,6482,0.0658,0.0644933333333333,0.06482,1646,4840,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.409320987654321,0.409560457650835,0,-0.0202604920405209,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",5,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"7",7,11,16,27,0.00044,0.000213333333333333,0.00027,8,10,4,7,11,0.00016,9.33333333333333e-05,0.00011,3826,11374,15200,0.15304,0.151653333333333,0.152,4,1,3,0,20618,62135,4,7,11,0.00016,9.33333333333333e-05,0.00011,4370,12849,4372,12850,17222,0.17488,0.171333333333333,0.17222,2,3,5,8e-05,4e-05,5e-05,1800,5352,7152,0.072,0.07136,0.07152,1802,5355,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.404591439688716,0.404817495524944,0.5,0.495515695067265,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",6,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"8",8,13,18,31,0.00052,0.00024,0.00031,10,12,4,10,14,0.00016,0.000133333333333333,0.00014,3793,11407,15200,0.15172,0.152093333333333,0.152,3,1,2,0,20298,61098,4,10,14,0.00016,0.000133333333333333,0.00014,4688,13884,4690,13885,18575,0.1876,0.185133333333333,0.18575,2,5,7,8e-05,6.66666666666667e-05,7e-05,1982,5859,7841,0.07928,0.07812,0.07841,1984,5864,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.155563557796183,0.155862863728032,0.166666666666667,0.154292541389316,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",7,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"9",9,16,18,34,0.00064,0.00024,0.00034,13,13,4,11,15,0.00016,0.000146666666666667,0.00015,3789,11411,15200,0.15156,0.152146666666667,0.152,3,1,1,0,19926,59892,4,12,16,0.00016,0.00016,0.00016,5057,15089,5060,15090,20150,0.2024,0.2012,0.2015,2,5,7,8e-05,6.66666666666667e-05,7e-05,2145,6383,8528,0.0858,0.0851066666666667,0.08528,2147,6388,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596421471172959,-0.00543442242693359,0.166666666666667,0.159877800407332,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",8,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
"10",10,17,18,35,0.00068,0.00024,0.00035,14,15,5,12,17,2e-04,0.00016,0.00017,3793,11407,15200,0.15172,0.152093333333333,0.152,3,2,0,1,19476,58562,5,15,20,2e-04,2e-04,2e-04,5506,16417,5510,16418,21928,0.2204,0.218906666666667,0.21928,2,5,7,8e-05,6.66666666666667e-05,7e-05,2329,6954,9283,0.09316,0.09272,0.09283,2331,6959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682178097210384,-0.0061521593470184,0.166666666666667,0.1627121081392,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",9,TRUE,"equal",-0.0245088643986583,-0.0534537461573522,-0.0197427305916719,-0.00738520349205052,-0.0104611233750307,-0.0765790811644063,-0.00989682940897718,0.0106277135723924,0.09205,0.17617,0.309,74,85,0.55,0.2,0.1,50,781118736,6.00458
